-35820.499415,  -38071.407521,   58.432014 ,  173634.800
-35820.501930,  -38071.407511,   58.432360 ,  173634.900
-35820.501930,  -38071.407511,   58.432360 ,  173635.000
-35820.501930,  -38071.407511,   58.432360 ,  173635.100
-35820.501930,  -38071.407511,   58.432360 ,  173635.200
-35820.499415,  -38071.407521,   58.432595 ,  173635.300
-35820.501930,  -38071.407511,   58.432533 ,  173635.400
-35820.501930,  -38071.407511,   58.432360 ,  173635.500
-35820.499415,  -38071.407521,   58.432480 ,  173635.600
-35820.499415,  -38071.407521,   58.432653 ,  173635.700
-35820.501930,  -38071.407511,   58.432549 ,  173635.800
-35820.501930,  -38071.407511,   58.432376 ,  173635.900
-35820.499415,  -38071.407521,   58.432307 ,  173636.000
-35820.499415,  -38071.407521,   58.432249 ,  173636.100
-35820.501930,  -38071.407511,   58.432187 ,  173636.200
-35820.501930,  -38071.407511,   58.432187 ,  173636.300
-35820.501930,  -38071.407511,   58.432376 ,  173636.400
-35820.501930,  -38071.407511,   58.432360 ,  173636.500
-35820.499415,  -38071.407521,   58.432595 ,  173636.600
-35820.499415,  -38071.407521,   58.432826 ,  173636.700
-35820.499415,  -38071.407521,   58.433113 ,  173636.800
-35820.501930,  -38071.407511,   58.433344 ,  173636.900
-35820.501930,  -38071.407511,   58.433690 ,  173637.000
-35820.499402,  -38071.404440,   58.434057 ,  173637.100
-35820.501917,  -38071.404430,   58.434402 ,  173637.200
-35820.501917,  -38071.404430,   58.434748 ,  173637.300
-35820.499402,  -38071.404440,   58.435155 ,  173637.400
-35820.501917,  -38071.404430,   58.435501 ,  173637.500
-35820.499402,  -38071.404440,   58.435794 ,  173637.600
-35820.499402,  -38071.404440,   58.436371 ,  173637.700
-35820.501917,  -38071.404430,   58.436658 ,  173637.800
-35820.499402,  -38071.404440,   58.437124 ,  173637.900
-35820.499402,  -38071.404440,   58.437470 ,  173638.000
-35820.499402,  -38071.404440,   58.438050 ,  173638.100
-35820.499402,  -38071.404440,   58.438454 ,  173638.200
-35820.499402,  -38071.404440,   58.438800 ,  173638.300
-35820.501917,  -38071.404430,   58.439145 ,  173638.400
-35820.501917,  -38071.404430,   58.439260 ,  173638.500
-35820.501917,  -38071.404430,   58.439491 ,  173638.600
-35820.499402,  -38071.404440,   58.439553 ,  173638.700
-35820.499402,  -38071.404440,   58.439726 ,  173638.800
-35820.499402,  -38071.404440,   58.439726 ,  173638.900
-35820.499402,  -38071.404440,   58.439726 ,  173639.000
-35820.499402,  -38071.404440,   58.439726 ,  173639.100
-35820.501917,  -38071.404430,   58.439606 ,  173639.200
-35820.499402,  -38071.404440,   58.439553 ,  173639.300
-35820.499402,  -38071.404440,   58.439553 ,  173639.400
-35820.499402,  -38071.404440,   58.439726 ,  173639.500
-35820.501917,  -38071.404430,   58.439742 ,  173639.600
-35820.501917,  -38071.404430,   58.439915 ,  173639.700
-35820.501917,  -38071.404430,   58.440260 ,  173639.800
-35820.504433,  -38071.404419,   58.440433 ,  173639.900
-35820.501917,  -38071.404430,   58.440726 ,  173640.000
-35820.504433,  -38071.404419,   58.440952 ,  173640.100
-35820.504433,  -38071.404419,   58.441297 ,  173640.200
-35820.501917,  -38071.404430,   58.441417 ,  173640.300
-35820.504433,  -38071.404419,   58.441590 ,  173640.400
-35820.501917,  -38071.404430,   58.441652 ,  173640.500
-35820.504433,  -38071.404419,   58.441705 ,  173640.600
-35820.504433,  -38071.404419,   58.441936 ,  173640.700
-35820.501917,  -38071.404430,   58.442171 ,  173640.800
-35820.501917,  -38071.404430,   58.442516 ,  173640.900
-35820.501917,  -38071.404430,   58.442516 ,  173641.000
-35820.504433,  -38071.404419,   58.442920 ,  173641.100
-35820.501917,  -38071.404430,   58.443155 ,  173641.200
-35820.501917,  -38071.404430,   58.443501 ,  173641.300
-35820.501917,  -38071.404430,   58.443501 ,  173641.400
-35820.501917,  -38071.404430,   58.443501 ,  173641.500
-35820.501917,  -38071.404430,   58.443674 ,  173641.600
-35820.501917,  -38071.404430,   58.443674 ,  173641.700
-35820.501905,  -38071.401348,   58.443574 ,  173641.800
-35820.501905,  -38071.401348,   58.443574 ,  173641.900
-35820.501905,  -38071.401348,   58.443632 ,  173642.000
-35820.504420,  -38071.401338,   58.443747 ,  173642.100
-35820.504420,  -38071.401338,   58.443805 ,  173642.200
-35820.504420,  -38071.401338,   58.443978 ,  173642.300
-35820.504420,  -38071.401338,   58.443994 ,  173642.400
-35820.506935,  -38071.401328,   58.444340 ,  173642.500
-35820.504420,  -38071.401338,   58.444747 ,  173642.600
-35820.506935,  -38071.401328,   58.445031 ,  173642.700
-35820.504420,  -38071.401338,   58.445266 ,  173642.800
-35820.506935,  -38071.401328,   58.445843 ,  173642.900
-35820.504420,  -38071.401338,   58.446423 ,  173643.000
-35820.506935,  -38071.401328,   58.446942 ,  173643.100
-35820.506935,  -38071.401328,   58.447460 ,  173643.200
-35820.504420,  -38071.401338,   58.447988 ,  173643.300
-35820.504420,  -38071.401338,   58.448506 ,  173643.400
-35820.506935,  -38071.401328,   58.449083 ,  173643.500
-35820.504420,  -38071.401338,   58.449491 ,  173643.600
-35820.506935,  -38071.401328,   58.450182 ,  173643.700
-35820.504420,  -38071.401338,   58.450762 ,  173643.800
-35820.506935,  -38071.401328,   58.451512 ,  173643.900
-35820.504420,  -38071.401338,   58.451919 ,  173644.000
-35820.501905,  -38071.401348,   58.452369 ,  173644.100
-35820.501905,  -38071.401348,   58.452715 ,  173644.200
-35820.504420,  -38071.401338,   58.453061 ,  173644.300
-35820.506935,  -38071.401328,   58.453422 ,  173644.400
-35820.504420,  -38071.401338,   58.453484 ,  173644.500
-35820.506935,  -38071.401328,   58.453595 ,  173644.600
-35820.506935,  -38071.401328,   58.453422 ,  173644.700
-35820.504420,  -38071.401338,   58.453077 ,  173644.800
-35820.504420,  -38071.401338,   58.452731 ,  173644.900
-35820.504420,  -38071.401338,   58.452385 ,  173645.000
-35820.504408,  -38071.398256,   58.451878 ,  173645.100
-35820.506923,  -38071.398246,   58.451585 ,  173645.200
-35820.501893,  -38071.398266,   58.450998 ,  173645.300
-35820.501893,  -38071.398266,   58.450359 ,  173645.400
-35820.504408,  -38071.398256,   58.449779 ,  173645.500
-35820.501893,  -38071.398266,   58.449202 ,  173645.600
-35820.501893,  -38071.398266,   58.448684 ,  173645.700
-35820.501893,  -38071.398266,   58.448103 ,  173645.800
-35820.504408,  -38071.398256,   58.447465 ,  173645.900
-35820.504408,  -38071.398256,   58.446712 ,  173646.000
-35820.501893,  -38071.398266,   58.446082 ,  173646.100
-35820.501893,  -38071.398266,   58.445329 ,  173646.200
