-52458.87965	66232.2764	6.392264	341457.1	
-52459.3964	66231.127	6.391279	341457.2	
-52459.91316	66229.97759	6.39032	341457.3	
-52460.43509	66228.82514	6.390321	341457.4	
-52460.95706	66227.66652	6.3931	341457.5	
-52461.4816	66226.50791	6.397126	341457.6	
-52462.00616	66225.34623	6.400819	341457.7	
-52462.53328	66224.18764	6.4033	341457.8	
-52463.06298	66223.02906	6.405156	341457.9	
-52463.59526	66221.8705	6.407742	341458	
-52464.1275	66220.7181	6.410304	341458.1	
-52464.66233	66219.56571	6.412637	341458.2	
-52465.19713	66218.4164	6.412784	341458.3	
-52465.72934	66217.27016	6.413797	341458.4	
-52466.25899	66216.12083	6.411987	341458.5	
-52466.78861	66214.97766	6.412183	341458.6	
-52467.31565	66213.83447	6.413135	341458.7	
-52467.84265	66212.69745	6.410117	341458.8	
-52468.37222	66211.56352	6.409706	341458.9	
-52468.89921	66210.42957	6.409664	341459	
-52469.42876	66209.29872	6.406795	341459.1	
-52469.9531	66208.17709	6.402225	341459.2	
-52470.47487	66207.05544	6.396949	341459.3	
-52470.99661	66205.93687	6.393332	341459.4	
-52471.51835	66204.82138	6.392693	341459.5	
-52472.04264	66203.70899	6.391428	341459.6	
-52472.56693	66202.59659	6.390318	341459.7	
-52473.09119	66201.49036	6.389756	341459.8	
-52473.61801	66200.38722	6.386703	341459.9	
-52474.14227	66199.28099	6.384285	341460	
-52474.66134	66198.18089	6.381005	341460.1	
-52475.1804	66197.08388	6.375703	341460.2	
-52475.69687	66195.98685	6.370344	341460.3	
-52476.21591	66194.89291	6.366192	341460.4	
-52476.73495	66193.79897	6.36455	341460.5	
-52477.25656	66192.70505	6.362888	341460.6	
-52477.77818	66191.61113	6.360348	341460.7	
-52478.29978	66190.52028	6.357613	341460.8	
-52478.82139	66189.42636	6.355246	341460.9	
-52479.3404	66188.33859	6.352876	341461	
-52479.862	66187.24774	6.348728	341461.1	
-52480.381	66186.15997	6.345646	341461.2	
-52480.90258	66185.07221	6.343366	341461.3	
-52481.42415	66183.98753	6.340794	341461.4	
-52481.94056	66182.90282	6.337712	341461.5	
-52482.45441	66181.81502	6.336414	341461.6	
-52482.96822	66180.73337	6.334035	341461.7	
-52483.47688	66179.6517	6.332412	341461.8	
-52483.98812	66178.57005	6.3327	341461.9	
-52484.49676	66177.49146	6.334327	341462	
-52485.00281	66176.41594	6.336991	341462.1	
-52485.50885	66175.34042	6.338497	341462.2	
-52486.01231	66174.26796	6.34002	341462.3	
-52486.51318	66173.19549	6.341866	341462.4	
-52487.01402	66172.12918	6.341195	341462.5	
-52487.51229	66171.06286	6.342884	341462.6	
-52488.00797	66169.99652	6.346064	341462.7	
-52488.50362	66168.93635	6.350399	341462.8	
-52488.99671	66167.87308	6.353274	341462.9	
-52489.48719	66166.81596	6.356797	341463	
-52489.97767	66165.75883	6.359972	341463.1	
-52490.46555	66164.70478	6.362449	341463.2	
-52490.95344	66163.65072	6.363343	341463.3	
-52491.43873	66162.59973	6.365648	341463.4	
-52491.92142	66161.55181	6.367171	341463.5	
-52492.40408	66160.51005	6.368793	341463.6	
-52492.88674	66159.46829	6.368887	341463.7	
-52493.36684	66158.42343	6.371699	341463.8	
-52493.84692	66157.38166	6.374648	341463.9	
-52494.32182	66156.34602	6.374907	341464	
-52494.79927	66155.31347	6.374188	341464.1	
-52495.27415	66154.28091	6.37434	341464.2	
-52495.75158	66153.25145	6.374903	341464.3	
-52496.22644	66152.22197	6.374751	341464.4	
-52496.70127	66151.19865	6.374036	341464.5	
-52497.17352	66150.17531	6.372568	341464.6	
-52497.64575	66149.15506	6.372108	341464.7	
-52498.1154	66148.1348	6.372279	341464.8	
-52498.5876	66147.12071	6.371022	341464.9	
-52499.0572	66146.10968	6.371642	341465	
-52499.52681	66145.09866	6.372096	341465.1	
-52499.99383	66144.08762	6.373779	341465.2	
-52500.45824	66143.08273	6.375327	341465.3	
-52500.92266	66142.07784	6.377513	341465.4	
-52501.38707	66141.07295	6.379705	341465.5	
-52501.85145	66140.07422	6.384339	341465.6	
-52502.31583	66139.07549	6.386724	341465.7	
-52502.77763	66138.07675	6.387709	341465.8	
-52503.2394	66137.08417	6.38891	341465.9	
-52503.69856	66136.09774	6.389366	341466	
-52504.15514	66135.11129	6.388607	341466.1	
-52504.60912	66134.12791	6.391171	341466.2	
-52505.06568	66133.14454	6.392879	341466.3	
-52505.51968	66132.15808	6.397455	341466.4	
-52505.97625	66131.17471	6.400754	341466.5	
-52506.42763	66130.1944	6.398668	341466.6	
-52506.87643	66129.21715	6.394043	341466.7	
-52507.32777	66128.24608	6.387499	341466.8	
-52507.77651	66127.27807	6.382774	341466.9	
-52508.22783	66126.31008	6.377719	341467	
-52508.67658	66125.34207	6.372685	341467.1	
-52509.12531	66124.37715	6.372543	341467.2	
-52509.57405	66123.40914	6.368678	341467.3	
-52510.02018	66122.44728	6.363474	341467.4	
-52510.4663	66121.48851	6.356649	341467.5	
-52510.9124	66120.53281	6.348891	341467.6	
-52511.35848	66119.58019	6.341863	341467.7	
-52511.80198	66118.62756	6.336995	341467.8	
-52512.24289	66117.678	6.333037	341467.9	
-52512.68379	66116.73152	6.330531	341468	
-52513.1221	66115.78502	6.330502	341468.1	
-52513.56299	66114.83854	6.332433	341468.2	
-52514.00129	66113.89512	6.335761	341468.3	
-52514.44215	66112.9548	6.339362	341468.4	
-52514.88301	66112.01448	6.341375	341468.5	
-52515.32383	66111.08032	6.342441	341468.6	
-52515.76208	66110.14615	6.34345	341468.7	
-52516.20031	66109.21505	6.344231	341468.8	
-52516.63853	66108.28704	6.344135	341468.9	
-52517.07416	66107.35902	6.343415	341469	
-52517.5072	66106.43406	6.343512	341469.1	
-52517.94025	66105.5091	6.343634	341469.2	
-52518.37587	66104.58415	6.343465	341469.3	
-52518.80889	66103.66227	6.343796	341469.4	
-52519.2419	66102.74347	6.34392	341469.5	
-52519.67487	66101.83084	6.341522	341469.6	
-52520.10783	66100.92128	6.338608	341469.7	
-52520.54079	66100.01173	6.337799	341469.8	
-52520.97117	66099.10216	6.339969	341469.9	
-52521.40155	66098.19259	6.34317	341470	
-52521.82935	66097.283	6.345801	341470.1	
-52522.25454	66096.37957	6.347442	341470.2	
-52522.67973	66095.47613	6.348118	341470.3	
-52523.10232	66094.57576	6.348411	341470.4	
-52523.52748	66093.67848	6.349651	341470.5	
-52523.95264	66092.78121	6.351369	341470.6	
-52524.37521	66091.88392	6.352952	341470.7	
-52524.7952	66090.9897	6.354094	341470.8	
-52525.21518	66090.09547	6.354812	341470.9	
-52525.62999	66089.2043	6.355052	341471	
-52526.04478	66088.31622	6.355524	341471.1	
-52526.45698	66087.43119	6.356101	341471.2	
-52526.8666	66086.54616	6.35733	341471.3	
-52527.27879	66085.66421	6.360889	341471.4	
-52527.69097	66084.78227	6.366665	341471.5	
-52528.10832	66083.89728	6.372057	341471.6	
-52528.52308	66083.01535	6.375869	341471.7	
-52528.93525	66082.13649	6.378201	341471.8	
-52529.34479	66081.26686	6.373759	341471.9	
-52529.74657	66080.40026	6.366488	341472	
-52530.15095	66079.5306	6.363128	341472.1	
-52530.55535	66078.65786	6.367519	341472.2	
-52530.95717	66077.7851	6.37458	341472.3	
-52531.35896	66076.91851	6.379291	341472.4	
-52531.76332	66076.05193	6.381802	341472.5	
-52532.17024	66075.18845	6.382356	341472.6	
-52532.57977	66074.32189	6.381078	341472.7	
-52532.99188	66073.45227	6.379725	341472.8	
-52533.39881	66072.58879	6.375243	341472.9	
-52533.80314	66071.72837	6.365896	341473	
-52534.20489	66070.86794	6.351851	341473.1	
-52534.60924	66070.00444	6.342548	341473.2	
-52535.0162	66069.13479	6.341252	341473.3	
-52535.42577	66068.259	6.344038	341473.4	
-52535.83531	66067.38937	6.342803	341473.5	
-52536.24741	66066.52283	6.338906	341473.6	
-52536.66208	66065.6563	6.335786	341473.7	
-52537.07936	66064.78671	6.335603	341473.8	
-52537.49924	66063.91098	6.33826	341473.9	
-52537.92172	66063.03217	6.342765	341474	
-52538.34422	66062.15029	6.346834	341474.1	
-52538.76672	66061.2684	6.347416	341474.2	
-52539.18921	66060.38652	6.344865	341474.3	
-52539.6143	66059.50157	6.341715	341474.4	
-52540.03683	66058.61352	6.337416	341474.5	
-52540.46712	66057.72243	6.33713	341474.6	
-52540.8974	66056.83135	6.337485	341474.7	
-52541.32771	66055.9341	6.336992	341474.8	
-52541.76061	66055.03687	6.336363	341474.9	
-52542.1935	66054.13964	6.337019	341475	
-52542.62899	66053.23934	6.337534	341475.1	
-52543.06452	66052.33288	6.337789	341475.2	
-52543.50262	66051.42644	6.34036	341475.3	
-52543.94074	66050.51691	6.341903	341475.4	
-52544.38401	66049.60741	6.340912	341475.5	
-52544.82471	66048.6979	6.341713	341475.6	
-52545.26802	66047.78224	6.339389	341475.7	
-52545.71389	66046.86967	6.339567	341475.8	
-52546.15976	66045.95711	6.341576	341475.9	
-52546.60564	66045.04146	6.343574	341476	
-52547.0515	66044.13198	6.345413	341476.1	
-52547.49735	66043.22249	6.34796	341476.2	
-52547.9432	66042.31301	6.350869	341476.3	
-52548.38907	66041.40045	6.355668	341476.4	
-52548.83491	66040.49404	6.358957	341476.5	
-52549.27815	66039.59071	6.358095	341476.6	
-52549.72138	66038.69045	6.356481	341476.7	
-52550.16202	66037.79018	6.355993	341476.8	
-52550.60265	66036.89299	6.356083	341476.9	
-52551.04328	66035.9958	6.356217	341477	
-52551.4839	66035.10169	6.354642	341477.1	
-52551.92192	66034.21065	6.353653	341477.2	
-52552.35994	66033.31961	6.352556	341477.3	
-52552.79794	66032.43165	6.352482	341477.4	
-52553.23592	66031.54677	6.353197	341477.5	
-52553.67133	66030.66187	6.353353	341477.6	
-52554.10672	66029.78006	6.353193	341477.7	
-52554.53953	66028.89823	6.352385	341477.8	
-52554.97233	66028.01948	6.352245	341477.9	
-52555.40253	66027.1438	6.354259	341478	
-52555.82754	66026.27426	6.354876	341478.1	
-52556.24996	66025.40778	6.357014	341478.2	
-52556.66978	66024.54436	6.358677	341478.3	
-52557.08441	66023.68708	6.362467	341478.4	
-52557.49643	66022.83595	6.363294	341478.5	
-52557.90843	66021.9879	6.366611	341478.6	
-52558.31527	66021.13982	6.36731	341478.7	
-52558.71951	66020.29788	6.367015	341478.8	
-52559.12118	66019.45286	6.37113	341478.9	
-52559.52284	66018.61091	6.368971	341479	
-52559.92191	66017.76895	6.366454	341479.1	
-52560.32098	66016.93007	6.369087	341479.2	
-52560.71744	66016.09425	6.370904	341479.3	
-52561.11392	66015.25536	6.37123	341479.4	
-52561.51039	66014.41954	6.372849	341479.5	
-52561.90428	66013.58372	6.373177	341479.6	
-52562.29559	66012.74787	6.37293	341479.7	
-52562.68946	66011.91513	6.371992	341479.8	
-52563.08331	66011.08546	6.370758	341479.9	
-52563.47717	66010.25579	6.369313	341480	
-52563.86845	66009.42611	6.367773	341480.1	
-52564.2623	66008.59645	6.366265	341480.2	
-52564.65098	66007.76983	6.365172	341480.3	
-52565.04224	66006.94323	6.365224	341480.4	
-52565.43352	66006.11355	6.36616	341480.5	
-52565.8222	66005.28694	6.366751	341480.6	
-52566.21088	66004.46032	6.367756	341480.7	
-52566.59957	66003.63371	6.366882	341480.8	
-52566.98823	66002.81018	6.366738	341480.9	
-52567.37432	66001.98663	6.366811	341481	
-52567.763	66001.16002	6.366766	341481.1	
-52568.15167	66000.33648	6.368525	341481.2	
-52568.54035	65999.50987	6.37165	341481.3	
-52568.93159	65998.68635	6.37372	341481.4	
-52569.32026	65997.86282	6.374281	341481.5	
-52569.71152	65997.03622	6.375701	341481.6	
-52570.10278	65996.20962	6.376709	341481.7	
-52570.49404	65995.38302	6.380875	341481.8	
-52570.88532	65994.55334	6.383332	341481.9	
-52571.2766	65993.72366	6.383074	341482	
-52571.66787	65992.89398	6.382343	341482.1	
-52572.05915	65992.0643	6.380525	341482.2	
-52572.45043	65991.23462	6.379028	341482.3	
-52572.8443	65990.40187	6.380115	341482.4	
-52573.23561	65989.56603	6.381677	341482.5	
-52573.62694	65988.7271	6.383438	341482.6	
-52574.01568	65987.89125	6.38397	341482.7	
-52574.40443	65987.05231	6.382896	341482.8	
-52574.79577	65986.21031	6.379552	341482.9	
-52575.1897	65985.36832	6.378204	341483	
-52575.58362	65984.52633	6.379292	341483.1	
-52575.98012	65983.68436	6.381639	341483.2	
-52576.37921	65982.8424	6.38298	341483.3	
-52576.77829	65982.00044	6.384614	341483.4	
-52577.17996	65981.15541	6.386761	341483.5	
-52577.57906	65980.31037	6.389404	341483.6	
-52577.98075	65979.46226	6.39193	341483.7	
-52578.38245	65978.61415	6.392929	341483.8	
-52578.78416	65977.76296	6.393774	341483.9	
-52579.18585	65976.91485	6.394642	341484	
-52579.58756	65976.06367	6.393199	341484.1	
-52579.98667	65975.21554	6.390656	341484.2	
-52580.38581	65974.36434	6.389535	341484.3	
-52580.78238	65973.51004	6.389089	341484.4	
-52581.18154	65972.65268	6.389145	341484.5	
-52581.57815	65971.79222	6.389491	341484.6	
-52581.97731	65970.93486	6.388839	341484.7	
-52582.37648	65970.07749	6.385554	341484.8	
-52582.77563	65969.22321	6.379906	341484.9	
-52583.17737	65968.36586	6.373091	341485	
-52583.57913	65967.50543	6.371238	341485.1	
-52583.98089	65966.645	6.369625	341485.2	
-52584.38266	65965.78457	6.368388	341485.3	
-52584.78182	65964.9272	6.365207	341485.4	
-52585.18101	65964.06676	6.361902	341485.5	
-52585.58535	65963.20634	6.358517	341485.6	
-52585.98711	65962.34591	6.355154	341485.7	
-52586.39145	65961.48549	6.353342	341485.8	
-52586.79319	65960.62814	6.350876	341485.9	
-52587.19494	65959.7708	6.345638	341486	
-52587.59409	65958.91651	6.342206	341486.1	
-52587.99325	65958.05915	6.339084	341486.2	
-52588.38983	65957.20485	6.338232	341486.3	
-52588.7838	65956.35362	6.339116	341486.4	
-52589.18038	65955.49932	6.339689	341486.5	
-52589.57951	65954.64812	6.339607	341486.6	
-52589.97605	65953.79999	6.337663	341486.7	
-52590.37255	65952.95801	6.336806	341486.8	
-52590.76385	65952.12525	6.336597	341486.9	
-52591.14735	65951.30477	6.335311	341487	
-52591.5256	65950.49967	6.332302	341487.1	
-52591.89865	65949.70378	6.329881	341487.2	
-52592.26907	65948.91711	6.326194	341487.3	
-52592.63427	65948.14275	6.32303	341487.4	
-52592.99426	65947.37759	6.320156	341487.5	
-52593.35163	65946.61859	6.315836	341487.6	
-52593.7064	65945.86573	6.312552	341487.7	
-52594.05596	65945.12208	6.310417	341487.8	
-52594.40289	65944.38767	6.304173	341487.9	
-52594.7498	65943.65633	6.299039	341488	
-52595.09154	65942.92805	6.294979	341488.1	
-52595.43326	65942.20284	6.29367	341488.2	
-52595.77237	65941.48379	6.295754	341488.3	
-52596.10891	65940.76472	6.296396	341488.4	
-52596.44539	65940.05489	6.298529	341488.5	
-52596.77928	65939.34813	6.29914	341488.6	
-52597.11054	65938.6506	6.298266	341488.7	
-52597.43918	65937.95921	6.300146	341488.8	
-52597.76523	65937.2709	6.300897	341488.9	
-52598.09388	65936.57951	6.297106	341489	
-52598.41995	65935.88811	6.295257	341489.1	
-52598.74598	65935.20287	6.294539	341489.2	
-52599.07461	65934.51457	6.294139	341489.3	
-52599.40323	65933.82934	6.292436	341489.4	
-52599.73184	65933.14412	6.29045	341489.5	
-52600.06045	65932.4589	6.290159	341489.6	
-52600.38909	65931.77059	6.291151	341489.7	
-52600.7177	65931.08537	6.291858	341489.8	
-52601.04891	65930.39708	6.291115	341489.9	
-52601.3801	65929.71187	6.288221	341490	
-52601.70873	65929.02356	6.287491	341490.1	
-52602.03992	65928.33836	6.286977	341490.2	
-52602.37111	65927.65315	6.285237	341490.3	
-52602.70488	65926.96795	6.284444	341490.4	
-52603.03867	65926.27967	6.285017	341490.5	
-52603.37246	65925.5914	6.288914	341490.6	
-52603.70884	65924.90006	6.293666	341490.7	
-52604.04266	65924.20562	6.299188	341490.8	
-52604.37908	65923.50811	6.301265	341490.9	
-52604.71549	65922.81061	6.303875	341491	
-52605.05193	65922.11002	6.302868	341491.1	
-52605.39092	65921.41253	6.301699	341491.2	
-52605.72993	65920.71196	6.298521	341491.3	
-52606.07154	65920.00833	6.294911	341491.4	
-52606.41315	65919.30469	6.291762	341491.5	
-52606.75735	65918.59799	6.288954	341491.6	
-52607.10158	65917.88512	6.286011	341491.7	
-52607.4458	65917.17534	6.283736	341491.8	
-52607.79519	65916.4625	6.28133	341491.9	
-52608.14202	65915.74657	6.276147	341492	
-52608.48887	65915.02755	6.270766	341492.1	
-52608.8383	65914.30856	6.268817	341492.2	
